,post_url,author,author_url,author_type,description,media_type,media_url
0,https://www.linkedin.com/feed/update/urn:li:activity:6818576652075847680/,Universidad Francisco Gavidia,https://www.linkedin.com/company/ufgoficial/,Company,"Check these open positions at Applaudo Studios
Apply at https://lnkd.in/dcNQa2x and submit your application",Carousel,"['https://media-exp3.licdn.com/dms/image/C4D1FAQEfNOb1DM4-Gg/feedshare-document-images_480/1/1625675311597?e=1626217200&v=beta&t=JANdkEtnbaAkOK1jYXVAWyF23LP_kB7YZCnjpovXk9Q', 'https://media-exp3.licdn.com/dms/image/C4D1FAQEfNOb1DM4-Gg/feedshare-document-images_160/2/1625675311541?e=1626217200&v=beta&t=UrgNdy-yMPYKdb0XFH27XL3hHgb3BfyQpKIosbUWjjw', None]"
0,https://www.linkedin.com/feed/update/urn:li:activity:6819502644780920832/,Jose Danilo Cortez Orellana,https://www.linkedin.com/in/jose-danilo-cortez-orellana-3122012b,User,Check this HR opportunity at Applaudo Studios .,Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6819387677079609344/
0,https://www.linkedin.com/feed/update/urn:li:activity:6814280258670395392/,Darwin Romero,https://www.linkedin.com/in/darwin-romero-2a301140,User,"We continue to accelerate our Development-As-A-Service product, helping top companies in developed markets with their roadmaps and technical debt.

Now, in this anniversary of ours, we are officially 500 team members at Applaudo Studios. We are excited for this milestone.

Thanks to everyone who has helped us along the way... Gracias a Dios, ¡Vamos por más!.",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFeK_plRvnmsg/feedshare-shrink_800/0/1624651016442?e=1629331200&v=beta&t=693e-irtg7GH7n9tPyO2aeE6lIPLtE3nqt7ClHCnmp4
0,https://www.linkedin.com/feed/update/urn:li:activity:6807810156441722880/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Today we want you to meet another incredible team member! This is Erick Henríquez, who is a Product Owner at Applaudo Studios 🙌

#BestPlaceToCode #CodeThatChangesLives",Video,https://dms.licdn.com/playlist/C4E05AQHJfjKSiWJtqw/mp4-720p-30fp-crf28/0/1623108420665?e=1626224400&v=beta&t=D1wWK2mGpEv8Qfw-0q_OCW9_yBQVsDNbZGClvcWMUNQ
0,https://www.linkedin.com/feed/update/urn:li:activity:6816533299163484160/,César Retana,https://www.linkedin.com/in/cretana,User,"Today I got my first Performance Review delivered.

And I couldn't feel more grateful with the results about the things that I'm doing great and I even noticed, and things that I can improve and make it better.

If I can resume in a few words what I learn today, would be:

You're awesome! Believe in yourself! Now it's time to shine, time to be bold!

Really excited for the new challenges that are coming for me at the #BestPlaceToCode Applaudo Studios 🙌🏽",Other,
0,https://www.linkedin.com/feed/update/urn:li:activity:6817512404776210433/,Jean Manes,https://www.linkedin.com/in/jeanmanes,User,"Terrific visit with Under Secretary Nuland and the entire U.S. delegation to discuss both the challenges and opportunities in #ElSalvador. A highlight was visiting Darwin Romero at Applaudo Studios - seeing this vibrant technology company that could be anywhere in Silicon Valley - - but is growing in the heart of San Salvador. Joined with other innovators Rodrigo Tona at Ternova and Alfredo Atanacio Cader at UAssistMe showcasing what is possible. Proud to support innovation in technology! Delegation members - Victoria Nuland, Julie Chung, Rick ""Rico"" Uribe, Daniel Erikson",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6816459257202966528/
0,https://www.linkedin.com/feed/update/urn:li:activity:6816547989813821440/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"On June 30th we received the visit of Victoria Nuland, Under Secretary for Political Affairs, who visited Applaudo Studios along with an inter-institutional delegation from the United States Government of the highest level. We had a conversation about the potential of young Salvadorans and how coding can change lives.

Read more about their visit here: https://bit.ly/3AnGzYf",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQEoUCBaW47qjg/feedshare-shrink_800/0/1625191684500?e=1629331200&v=beta&t=6O6NaO4EKKn6isz-CBK4tatFaEYOAdoDmt0ptHQqKOs', 'https://media-exp3.licdn.com/dms/image/C4E22AQF9FdWijGf4UQ/feedshare-shrink_800/0/1625191684895?e=1629331200&v=beta&t=XCAbMOIO7PxDWp-2QUGQJwimTxb7hj2WUqGFJncZMaw', 'https://media-exp3.licdn.com/dms/image/C4E22AQHD1t_WNmWOmg/feedshare-shrink_800/0/1625191685190?e=1629331200&v=beta&t=Wb8AcrfizdHczH6Elxu1Q5yhcjTKOLGE89QR3_GShuQ']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6820447243036950528/,Erick Henríquez,https://www.linkedin.com/in/erick-henr%C3%ADquez-b1195b158,User,"It was such a pleasure to be part of this episode. I truly admire your work Rodrigo Morales and I’m sure these spaces will help to improve El Salvador businesses.

I had so much fun! Thanks for inviting me.",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6820416752296497154/
0,https://www.linkedin.com/feed/update/urn:li:activity:6814580724914638848/,Katina Kenyon,https://www.linkedin.com/in/katina-kenyon,User,"8 is great! Can’t be more proud of what we’ve accomplished. Reach out if we can build software, design your digital products, usher you through your digital transformation, partner with you to execute your software projects! Cesar Bendeck Jaime Garcia Scott Kenyon Darwin Romero Jose Giammattei Applaudo Studios",Video,https://dms.licdn.com/playlist/C4E05AQEPZLi2QWr4CA/mp4-720p-30fp-crf28/0/1624667653968?e=1626224400&v=beta&t=_iq94B68cxPZKiVRbLNPGvX4g_76sEpKGnZMYdJdCqg
0,https://www.linkedin.com/feed/update/urn:li:activity:6818050892227473408/,Caribejob Barbados,https://www.linkedin.com/company/caribejob-barbados/,Company,"🇧🇧 Applaudo Studios is hiring a UX Designer. Apply Now » https://ca-ri.be/UeDvSZ.
––
#Job #Barbados",Shared link outside LinkedIn without image,https://ca-ri.be/UeDvSZ
0,https://www.linkedin.com/feed/update/urn:li:activity:6818050836413865985/,Caribejob Barbados,https://www.linkedin.com/company/caribejob-barbados/,Company,"🇧🇧 Applaudo Studios is hiring a UI Designer. Apply Now » https://ca-ri.be/6qNa1U.
––
#Job #Barbados",Shared link outside LinkedIn without image,https://ca-ri.be/6qNa1U
0,https://www.linkedin.com/feed/update/urn:li:activity:6815767455823200256/,Gabriela Díaz Gutierrez,https://www.linkedin.com/in/gabrieladiazguti,User,"Last week we celebrated our 8th anniversary ♥️ so proud of this company, team and our culture ✨ 5 values that lead our culture, each of them are lived thoroughly each day 🙏🏽it always excites me to see that what the future holds for us! Applaudo Studios",Video,https://dms.licdn.com/playlist/C5605AQFWJQim2g548w/mp4-640p-30fp-crf28/0/1625005593358?e=1626224400&v=beta&t=cDRqHvA90mlXiIZFMLUZSaUjFWgYucvIVWFITuTgUyQ
0,https://www.linkedin.com/feed/update/urn:li:activity:6819586615862812672/,Caribejob República Dominicana,https://www.linkedin.com/company/caribejob-dominican-republic/,Company,"🇩🇴 Applaudo Studios contratará a un diseñador de interfaz de usuario. Apply Now » https://ca-ri.be/0Ycyok.
. Aplica ya » https://ca-ri.be/0Ycyok.
––
#Empleo #RepublicaDominican",Shared link outside LinkedIn without image,https://ca-ri.be/0Ycyok
0,https://www.linkedin.com/feed/update/urn:li:activity:6819586618962391040/,Caribejob República Dominicana,https://www.linkedin.com/company/caribejob-dominican-republic/,Company,"🇩🇴 Applaudo Studios está contratando a un diseñador de UX. Apply Now » https://ca-ri.be/dFVdL8.
. Aplica ya » https://ca-ri.be/dFVdL8.
––
#Empleo #RepublicaDominican",Shared link outside LinkedIn without image,https://ca-ri.be/dFVdL8
0,https://www.linkedin.com/feed/update/urn:li:activity:6818297602006622208/,Carmen A.,https://www.linkedin.com/in/carmenaraujoe,User,"We are currently looking for QA Analysts and QA Automation Engineers to join us at Applaudo Studios! 💪🏽
Apply now to our open positions at:
QA Analyst: https://lnkd.in/dCUenQM
QA Automation Engineer: https://lnkd.in/dEAaXKx
---------------------------------------------------------------
Apply, refer or share! 📣
---------------------------------------------------------------
The hiring and onboarding process is held remotely.
#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4D22AQHixHhZrBrR4A/feedshare-shrink_800/0/1625608825678?e=1629331200&v=beta&t=PoCHnRaY6KuIRyxjXbZjbGWaamGePxH10k3fqKU9R90
0,https://www.linkedin.com/feed/update/urn:li:activity:6819065721989971968/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We strive to develop high-quality products and effective solutions tailored to the needs of our customers.

Do you have a project in mind? Let’s talk: https://lnkd.in/gXX9vhg
Check our Clutch.co profile: https://lnkd.in/eFSeENW

#SoftwareExperts #NearshoreSoftwareDevelopment",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFSEuWPfWzkaw/feedshare-shrink_800/0/1625791959852?e=1629331200&v=beta&t=bZzNyHw8Wya3H_Uor-iQGoyv74dSQKVXkPTP6SXHUjY
0,https://www.linkedin.com/feed/update/urn:li:activity:6817981511946551296/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"We want you to be part of the first edition of Meet our team - Live interviews! Get to know more about our team members from all over LATAM and their experience in Applaudo. Stay tuned to our social media this Wednesday, July 7 at 3 pm!

#BestPlaceToCode #TechMadeinLATAM #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQEe-rFI5jSMrQ/feedshare-shrink_800/0/1625533463829?e=1629331200&v=beta&t=9DQn9vFJcG6y_aCbvCeedrK9KmlJFktt2TH4QXdwW58
0,https://www.linkedin.com/feed/update/urn:li:activity:6818699375741607936/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Tomorrow Gerson Umanzor will take over our Instagram stories in a new episode of “A day in the life”! Stay tuned and check our Instagram profile (https://lnkd.in/eM-RtyT) to discover what happens in his day-to-day as an Angular Developer.

#BestPlaceToCode #TechMadeinLATAM",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQFlv1GTS49TLQ/feedshare-shrink_800/0/1625704615751?e=1629331200&v=beta&t=AR45vpbcSrGr_g2hUlo23O8M-f3z4t3-BvEFBFMV2hU
0,https://www.linkedin.com/feed/update/urn:li:activity:6816518557036281856/,Ternova,https://www.linkedin.com/company/ternovagroup/,Company,"¡Nuestro país puede y debe ser parte del ecosistema de innovación global!

En la visita que hizo la delegación de Estados Unidos, nuestro CEO Rodrigo Tona junto a otros grandes empresarios salvadoreños; hablaron sobre cómo las habilidades y conocimiento en temas como tecnología, conectividad, innovación y digitalización, pueden potenciar el desarrollo de negocios internacionales.

Uniendo esfuerzos y apostando por la educación y capacitación de nuestra gente, podemos liderar los cambios del futuro.

----------------------
Jean Manes Applaudo Studios",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQF966xwVXOh1g/feedshare-shrink_800/0/1625184667430?e=1629331200&v=beta&t=ioXv_mjpPcSLO58u_CA9HlrShS7ZIb8zBRRUKcTqhww
0,https://www.linkedin.com/feed/update/urn:li:activity:6818343933689573376/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Improve your user experience with us. We evaluate your business needs and plan the UX/UI journey with the final user in mind.

Contact us and learn more about our services: https://lnkd.in/dYAYpuu

#BestPlaceToCode #SoftwareOutsourcing #UXUIExperts",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQHR0IKxeewLBg/feedshare-shrink_800/0/1625619871910?e=1629331200&v=beta&t=Ah_JQ6wVP52Fd3MS0BxvuBfd04KG7lykLWe5vAZu0ys
0,https://www.linkedin.com/feed/update/urn:li:activity:6812803336866197504/,Gabriel Guevara,https://www.linkedin.com/in/gabguevara,User,"At Applaudo Studios we’re looking for mid-level UI designers!

If you’re passionate about interfaces, accessibility , love to stay up to date with patterns and the latest platforms (Android, iOS and web), and have experience working on digital products for web and mobile, we want to meet you!
The role is 100% remote, and available for people anywhere.

Apply here👇🏽
#interfacedesign #ui #visualdesign #hiringdesigners",Shared link outside LinkedIn without image,https://applaudostudios.com/careers/376645
0,https://www.linkedin.com/feed/update/urn:li:activity:6815386579595595776/,Maricruz Murillo,https://www.linkedin.com/in/maricruz-murillo,User,"Check out these jobs at Applaudo Studios 🙌

➡ Agile Coach https://lnkd.in/gyvqg4F

➡ Scrum Team Leader https://lnkd.in/gdhmsYD

#remotejobs #hiring #scrum #agile",Shared link outside LinkedIn without image,https://applaudostudios.com/careers/458222
0,https://www.linkedin.com/feed/update/urn:li:activity:6809122966148841473/,Fernando Kriete,https://www.linkedin.com/in/fkriete,User,"At KODIGO we are proud to be solving this problem together with Applaudo Studios through our unique Bootcamps that are co-created with their exact skills demand front and center. In other words, we teach the #CreativeTech skills that the worlds tech companies are actually needing so that we can help all of our students land their best paying job to date. As we speak our teams are designing, planning, and launching new bootcamps with the help of IDB Lab in order to enable thousands of young El Salvadoreans to take advantage of a world of abundant opportunities.

#ElSalvador

#tech #opportunities #job #techskills",Shared LinkedIn post,https://www.linkedin.com/feed/update/urn:li:activity:6805968702756925440/
0,https://www.linkedin.com/feed/update/urn:li:activity:6814298519596257280/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Eight years ago we dared to do something bigger. Eight years later we are still and ready for more. 💪

#ApplaudoTurns8 #BestPlaceToCode",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQFyfLeTsfmN0g/feedshare-shrink_800/0/1624655368823?e=1629331200&v=beta&t=UMJxVi48D1rzTHfSCx-DN-pZaB_Lf3qGjGwHK-jpeMc', 'https://media-exp3.licdn.com/dms/image/C4E22AQEOjrZV4SpmKw/feedshare-shrink_800/0/1624655369938?e=1629331200&v=beta&t=_D6Y0GHrD55jpZ8zvGKIwmsPKAFHp17QwFPRnL9wCeQ']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6813165629810515968/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Started as a dream, a project led by a few. We are now 500 team members and we keep growing even more. Meet our first team ❤

#ApplaudoTurns8 #BestPlaceToCode",Multiple images,"['https://media-exp3.licdn.com/dms/image/C4E22AQF0GAy_uYlCIA/feedshare-shrink_800/0/1624385267497?e=1629331200&v=beta&t=b5fDRq2wfc6ucLYaoEf6DV4zR5v4oFnFeps8XVfvvfc', 'https://media-exp3.licdn.com/dms/image/C4E22AQFAlVZOmRQ-qA/feedshare-shrink_2048_1536/0/1624385267748?e=1629331200&v=beta&t=jzf-Cfilfh0Yur0LHqmd60eSPOwf6vq2wNHdA4cBl9k']"
0,https://www.linkedin.com/feed/update/urn:li:activity:6817149955245973504/,Applaudo Studios,https://www.linkedin.com/company/applaudo-studios/,Company,"Check our open positions for UI Designers! Submit your application at https://hubs.li/H0Rxhmc0 and join our team!

The hiring and onboarding process is held remotely.
*Most open positions are remote, but make sure to ask during the hiring process.

#BestPlaceToCode #CodeThatChangesLives",Single image,https://media-exp3.licdn.com/dms/image/C4E22AQG24g8bwbsEJw/feedshare-shrink_800/0/1625335200594?e=1629331200&v=beta&t=VJdnKUpWIMsrCLP-ElNX7nGmAbbBNtn2qu_kvPr6Vks
